"","Keyword","Context"
"35","human","In human C3, C4, and A2M proteins, the active site thiol ester-forming sequences linking Cys and Gln are Cys-Gly-Glu-Gln. "
"36","human","However, the role of F12, if any, in normal hemostasis is unclear as humans and animals totally deficient in F12 have no bleeding tendency. "
"37","human","The human chromosome 11q23 contains a gene cluster that encodes apolipoproteins APOA1 (W/S ratio 0.60), APOC3 (W/S ratio 0.75, p  0.11), and APOA4 (W/S ratio 0.04). "
"38","human","We characterized the extreme changes in metabolic conditions in hibernation by targeted mass spectrometry quantifying 40 carnitines, 90 phosphatidylcholines, including lyso-PC with one acyl group, PCaa with two acyl groups, and PCae with one acyl and one alkyl ether group, 15 sphingomyelins, 21 amino acids, 19 biogenic amines, and hexose sugars in plasma of hibernating and active bears and a human plasma reference sample (supplemental Table S2; and Fig. "
"39","human","The mean hexose levels in winter and summer bear samples and in the human reference were 10.0, 8.9, and 8.2 mM, respectively. "
"40","human","The sum concentrations of all carnitines in winter and summer bear samples and in human samples were 95, 56, and 61 M, respectively. "
"41","human","The sum concentrations of lyso-PC of hibernating bears and human were similar, 265 and 251 M, respectively. "
"42","human","Concentrations of individual PCaa and PCae in bear followed the pattern of the corresponding concentrations of these products in the human sample. "
"43","human","However, the total concentrations in bear plasma were 2.6 – 4.6-fold those in human. "
"44","human","The concentrations of total PCaa in hibernation, summer, and human samples were 4.3, 3.6, and 1.4 mM, respectively. "
"45","human","The total PCae concentrations in winter, summer, and human were lower, 664, 846, and 185 M, respectively. "
"46","human","However, they were 2–5-fold higher than the levels of these metabolites in human plasma. "
"47","human","Total sphingomyelin concentrations in winter, summer, and in the human sample were 745, 710, and 257 M, respectively. "
"48","human","We analyzed amino acids and biogenic amines as phenylisothiocyanate derivatives by targeted mass spectrometry and found the plasma concentrations of these factors in bear were mostly within 50% of the reference range for humans (supplemental Table S2). "
"49","human","Our analysis of the human reference plasma sample did not reveal any SHBG immunoreactive bands, suggesting that the SHBG levels in hibernating bears are markedly higher than the average human plasma levels (normal range 20 –120 nM in adults). "
"50","human","The high hibernation levels of total protein were similar among all bears and similar to the normal human levels, whereas the lower summer levels showed considerable variance, because blood plasma concentration depends on the changing water content of available summer forage. "
"51","human","Most studies have applied anti-human antibodies, which in many cases have borderline cross-reactivity with bear proteins in our experience, due to limited amino acid sequence identity (supplemental Table S1). "
"52","human","Bear and human A2M are 81% identical in sequence and do cross-react, because of their large 180-kDa subunit sizes, which increase the probability of conserved immunogenic epitopes. "
"53","human","Hence, humans seem to tolerate increased A2M levels well, like bears in hibernation, which on average benefit from a 1.7-fold increase in A2M levels. "
"54","human","The similar concentrations of sphingomyelins in winter and summer plasma were 2–5-fold greater than the concentrations in human plasma (supplemental Table S2), and they may protect bear cell membranes against degradation and rupture. "
"55","human","Arinell et al. (14) reported increases in the levels of total cholesterol, LDL, and triglycerides in hibernating brown bears and showed that none of the 12 examined bears exhibited signs of atherosclerosis, unlike humans with similarly elevated plasma lipid levels. "
"56","human","Intracellular proteins have short half-lives, minutes to days, whereas circulating ALB and IGG can last for months in humans (35). "
"57","human","In fact, high circulating SHBG levels in humans protect against metabolic syndrome and increase insulin sensitivity independent of sex hormone concentrations (44). "
"58","human","Our results reveal a number of unexpected changes in protein concentration in hibernation, some expanding fundamental physiological understanding derived from human and non-hibernating animal models. "
"59","human","A pooled normal human plasma reference sample, K2 EDTA lot 23-40651A (Innovative Research, Novi, MI), was treated similarly. "
"60","human","Proteins were blotted to a nitrocellulose membrane and incubated in sequence with 2 ml of rabbit polyclonal anti-SHBG primary antibody (ab119436; a 100-residue linear human polypeptide, with segments identical in amino acid sequence to bear and different from rabbit SHBG, was used as immunogen), Abcam, Cambridge, UK) in TBS, 1% BSA (1:200) and 2 ml of donkey antirabbit/Alexa Fluor 647-conjugated secondary antibody (ab150075) in TBS, 0.1% Tween 20 (1:2000) applying TBS/ Tween 20 washes in an iBind Western System (Life Technologies, Inc.). "
"61","human","The extinction coefficient for tetrameric human oxyhemoglobin at 415 nm, 524,280 M1 cm1, was applied. "
"62","human","Batch 1 included winter and summer pairs of bear samples B1 and B2, a sample of recombinant human insulin growth factor-like (IGF1) in complex with IGF-binding protein 3 “paired” with a water blank, and winter and summer pairs of bear samples B3, B4, B5, B6, and B7, i.e. a total of 16 samples run in the sequence Hibernation Survival Strategies in Brown Bear OCTOBER 21, 2016 • VOLUME 291 • NUMBER 43 JOURNAL OF BIOLOGICAL CHEMISTRY 22519 shown, each measured in three consecutive technical replicates. "
"63","human","Batch 2 included the commercially available human plasma reference sample “paired” by itself, the B2 pair for a second time (which was due to first round MS instrument failure), and ProteoMiner-enriched bear mixed plasma sample pairs from winter and summer, i.e. six samples prepared and measured in parallel, each in three technical replicates. "
"64","human","Peptides were adsorbed to 1 mg of washed R3 Poros beads (Applied Biosystems) in a 20-l suspension of 5% formic acid added to the collection tube, together with 5 pmol of human [Glu1]fibrinopeptide B for internal MS standard (Sigma) just before the final peptide extraction by water. "
"65","human","The genome sequences of polar bear and brown bear are similar, showing, on average, two substitutions per 1000 bp (48). 93% could be annotated by homology using a BLASTP search against the human RefSeq database (E-value 1 105). "
"66","human","This Uma db contained 21,143 entries; 42% showed 90% identity to the human homolog. "
"67","human","W/S ratios of proteins identified by two unique peptides and seen in at least four of seven bears were saved in Proteins.xlsx (supplemental Table S1) using the gene names of human homologs, together with their Uma and Uniprot ID, fold change and log2 fold change, paired t test p values, and Uniprot function descriptions. "
"68","human","Identification and Quantification of Metabolites—The same seven paired sets of winter and summer bear and the human reference plasma samples were subjected to metabolite concentration determination by the AbsoluteIDQ p180 kit (Biocrates Life Sciences, Innsbruck, Austria). "
"69","human","(2008) High-abundance polypeptides of the human plasma proteome comprising the top 4 logs of polypeptide abundance. "
"70","laboratory","We thank Aalborg University for providing proteome laboratory facilities. "
