"","Keyword","Context"
"48","human","In summary, this study shows that a simplified human bacterial consortium induces colitis in ex-GF 129 and B6 IL-10/ mice. "
"49","human","A subset of IBD-relevant human enteric bacterial species preferentially stimulates bacterial antigen-specific TH1 and TH17 immune responses in this model, independent of luminal and mucosal bacterial concentrations. "
"50","human","An altered intestinal microbial composition (dysbiosis) is associated with intestinal inflammation in human IBD and with cases of acute and chronic rodent experimental enterocolitis harboring complex enteric microbiotas, which are characterized by decreased bacterial diversity and an altered ratio of dominant bacterial species (9, 10). "
"51","human","Recently, several studies described the development of alternative rodent models of a simplified human microbiota, showing stable microbial and metabolomic characterization (14, 15). "
"52","human","To study IBD-related microbiota-host interactions at a more complex yet defined level, in preliminary studies we established a simplified human microbiota consortium (SIHUMI), composed of 7 well-characterized and sequenced human-derived and IBD-related enteric bacteria, in wild-type (WT) mouse strains and demonstrated that it forms a stable community in the mouse intestine that is maintained under gnotobiotic conditions (16). "
"53","human","Our results show that a well-characterized defined human bacterial consortium, SIHUMI, induced colitis in ex-GF IL-10/ mice, with more aggressive colitis in 129 than in B6 mice; that enteric concentrations of individual SIHUMI species are determined by host genetic background, anatomical distribution within the distal intestine, and the presence of colonic inflammation; and that human enteric bacterial strains differentially stimulate murine immune responses, with no direct correlation between luminal bacterial species concentration and the ability to induce mucosal effector immune responses in IL-10/ mice. "
"54","human","Humanized gnotobiotic mice with SIHUMI or other defined human bacterial consortia provide a valuable tool to study the inflammatory and protective roles and mechanisms of action of individual bacterial strains from IBD patients. "
"55","human","Mice were colonized at 8 to 12 weeks of age with 7 human-derived and IBD-related intestinal bacterial strains (SIHUMI), namely, E. coli LF82 (isolated from the ileum of a CD patient by Arlette Darfeuille-Michaud) (17), E. faecalis OG1RF (18), Ruminococcus gnavus ATCC 29149, Bacteroides vulgatus ATCC 8482, Faecalibacterium prausnitzii A2-165, Lactobacillus plantarum WCFS1, and Bifidobacterium longum subsp. longum ATCC 15707, by oral gavage on day 0 and day 3. "
"56","human","Bacterial species of the SIHUMI were selected based on the following criteria: reported to be altered in IBD patients or to affect experimental colitis, human origin, availability of genomic sequence, and able to form a stable community in rodents. "
"57","human","Quantification of bacterial concentrations in pooled feces contained in two cages for each group showed that the seven human bacterial species formed a stable community under gnotobiotic conditions and that relative bacterial abundances changed over time in the intestines of WT and IL-10/ mice on both the 129 and B6 backgrounds (Fig. 3; see Fig. "
"58","human","DISCUSSION This study shows that a defined, simplified consortium of wellcharacterized human enteric bacteria (SIHUMI), whose components were chosen for their relevance to IBD, induces colitis in selectively colonized ex-GF IL-10/ mice. "
"59","human","In addition, human FIG 2 Secretion of IFN- (A), IL-12p40 (B), and IL-17 (C) by MLN cells stimulated with individual lysates of seven bacterial species or a combination lysate of pooled bacterial species. "
"60","human","To investigate IBD-related microbiota-host interactions at a fully defined but more complex interactive level than that with monoassociated mouse models, we established a simplified human microbiota consortium, composed of 7 human-derived and IBD-relevant gut bacteria, in WT and IL-10/ mice on 2 genetic backgrounds. "
"61","human","We demonstrated that this human microbiota forms a stable community in the mouse intestine that is maintained under gnotobiotic conditions. "
"62","human","Although several studies have described simplified gnotobiotic rodent models containing 7 to 10 human bacteria or interactions between a commensal and enteric pathogens, those studies primarily showed successful microbial colonization and metabolomic characterization in WT rodents (14, 15, 20). "
"63","human","In addition, “humanized” ex-GF mice colonized with a complex human fecal microbiota have been used to FIG 3 Relative abundances of seven SIHUMI bacterial species in feces from WT and IL-10/ mice on the 129 and B6 backgrounds (n  5 or 6/group) after 1, 2, 4, 8, and 12 weeks of SIHUMI colonization. "
"64","human","However, our study demonstrates for the first time that a defined human bacterial consortium can induce colonic inflammation and bacterium-driven TH1 and TH17 mucosal immune responses in genetically susceptible gnotobiotic IL-10/ mice. "
"65","human","Previous studies showed that humanized mice (GF mice colonized with human fecal samples) may more closely resemble GF mice in many immunological traits than conventional mice and that colonizing mice with a foreign microbiota cannot completely restore immune defects seen in GF mice (22, 23). "
"66","human","Our current studies differ in that we induced immune-mediated inflammation in genetically susceptible mice with a defined group of human enteric bacterial strains relevant to IBD. "
"67","human","Further studies using genetically susceptible mice colonized with human fecal samples will be needed to confirm whether the complex human intestinal microbiota can induce colonic inflammation and immune activation. "
"68","human","Several human and murine studies have shown that host factors, including genetic polymorphisms, and environmental factors, such as maternal transmission, early life exposures, diet, infections, and antibiotics, strongly influence the composition of the intestinal microbiota (9, 29). "
"69","human","In summary, this study provides novel data showing that a human bacterial consortium, SIHUMI, can induce bacterial antigen-specific colitis in IL-10/ mice and that the ability to induce effector TH1 and TH17 immune responses by enteric bacterial species does not reflect the total bacterial number in the lumen or mucosa. "
"70","human","Our humanized gnotobiotic model with SIHUMI is an important resource that can be used in further clinically relevant studies to elucidate the mechanisms by which CD-associated innate immunity genes regulate the composition, spatial relationships, and function of a defined intestinal microbiota and to investigate the impact of environmental factors, such as diet, antibiotics, and nonsteroidal antiinflammatory drugs, on host immune responses, bacterial community structure and function, and colonic inflammation in IBD. "
"71","human","Normal luminal bacteria, especially Bacteroides species, mediate chronic colitis, gastritis, and arthritis in HLA-B27/human beta2 microglobulin transgenic rats. "
"72","human","Molecular-phylogenetic characterization of microbial community imbalances in human inflammatory bowel diseases. "
"73","human","Simplified human microbiota—a humanized gnotobiotic rodent model to study complex microbe-host interactions in ileal Crohn’s disease. "
"74","human","Predicting a human gut microbiota’s response to diet in gnotobiotic mice. "
"75","human","Mucosa-associated bacteria in the human gastrointestinal tract are uniformly distributed along the colon and differ from the community recovered from feces. "
"76","human","Crohn’s disease adherent-invasive Escherichia coli colonize and induce strong gut inflammation in transgenic mice expressing human CEACAM. "
