"","Keyword","Context"
"39","environment","Louis, MO 63110, USA 7Department of Cellular, Molecular, and Developmental Biology 8Department of Computer Science 9Department of Chemistry and Biochemistry 10Howard Hughes Medical Institute University of Colorado, Boulder, CO 80309, USA 11Clermont Université, Université d’Auvergne, Inserm U1071, INRA USC 2018, Clermont-Ferrand, France *Correspondence: agewirtz@gsu.edu http://dx.doi.org/10.1016/j.chom.2012.07.004SUMMARY Colitis results from breakdown of homeostasis between intestinal microbiota and the mucosal immune system, with both environmental and genetic influencing factors. "
"40","environment","The underlying cause(s) of the disturbance is not well defined but clearly involves both environmental and genetic factors. "
"41","environment","Prominent among environmental factors is the gut microbiota, in that IBD has been associated with broad changes in composition of the microbiota in general and with select bacterial strains that have been suggested to be opportunistic pathogens (Dupont and Dupont, 2011). "
"42","environment","That analogous observations have been made with murine models of colitis (e.g., IL-10 KO [Matharu et al., 2009; Sellon et al., 1998]) provides broad support for the notion that the composition of the gut microbiota is an important environmental determinant of colitis, but such approaches of complete microbiota exchange or ablation have not been especially informative in defining which changes are closely correlated with colitis development, nor do they shed much light on underlying mechanism. "
"43","environment","Consistent with the notion that gut microbiota is acquired from one’s early environment, overall microbiota composition was similar in the early postweaning period in T5KO mice that developed colitis and their littermates that did not. "
"44","human","For example, a number of studies of IBD in humans have described a functional class of Escherichia coli referred to as adherentinvasive E. coli (AIEC) (Darfeuille-Michaud, 2002). "
"45","human","While E. coli, in general, is a fairly common component of the human microbiota, AIEC were identified as E. coli that had seemingly reached inappropriate locations either adherent to, within, or beyond the gut epithelium, whereas the vast majority of gut microbiota are not in direct contact with cells but, rather, are clearly physically separated by the mucus layer; i.e., glycocalyx (Derrien et al., 2010). "
"46","human","As an initial attempt to obviate this concern, we treated WT and noncolitic T5KO mice with streptomycin (to ‘‘level the field’’) and then challenged them with an enterobacteria species associated with CD in humans, namely AIEC reference strain LF82. "
"47","human","We anticipate that ongoing development of fecal sample banks that catalog specimens throughout life on persons who develop IBD and control subjects will make it possible to better address if such instigator bacteria exist in humans who eventually develop chronic gut inflammation. "
"48","human","Crohn’s disease adherent-invasive Escherichia coli colonize and induce strong gut inflammation in transgenic mice expressing human CEACAM. "
"49","human","Mucin-bacterial interactions in the human oral cavity and digestive tract. "
"50","human","Dominant and diet-responsive groups of bacteria within the human colonic microbiota. "
