"","Keyword","Context"
"11","disease","Madsen, PhD† Background: Ileocolic resection (ICR) is frequently performed for Crohn’s disease; however, disease commonly recurs early in the neoterminal ileum. "
"12","disease","The aim of this study was to use the IL-102/2 mouse to determine the effects of ICR on gut microbiome and immune function and if postoperative fecal microbial transplant (FMT) would improve disease. "
"13","disease","Conclusions: This study suggests that surgical-induced immune dysfunction and microbial dysbiosis with impaired clearance may be the underlying cause of the early ulcerations found in the ileum of patients with Crohn’s disease after ICR. "
"14","disease","(Inflamm Bowel Dis 2015;21:1479–1490) Key Words: colitis, dysbiosis, metagenome, dendritic cells, Crohn’s disease S urgery remains a necessary treatment for most patients withCrohn’s disease (CD), with resection of the ileocecal region (ICR) being most common.1 However, rapid recurrence at the anastomosis commonly occurs, and it is believed that recurrence is due to loss of the ileocecal valve, thereby introducing colonic bacteria into the ileum.2 Studies in humans and animal models have highlighted the interaction of the gut immune system with its microbial inhabitants as central to CD pathogenesis,3 but little work has been performed to study this relationship in postoperative disease. "
"15","disease","D ow nloaded from https://academ ic.oup.com /ibdjournal/article/21/7/1479/4604236 by guest on 21 January 2022 In that patients undergoing surgery for CD generally have a severe microbial dysbiosis, we hypothesized that performing FMT with healthy donor stool after surgery would have an added benefit in preventing disease recurrence by restoring a healthy microbiome. "
"16","disease","Clostridium cluster IV is a major butyrate producer, and depletion of butyrate-producing bacteria in inflammatory bowel disease microbiota has been shown.24 Butyrate is a major energy source for enterocytes, and lack of butyrate can lead to energy deprivation, reduced barrier function, and increased bacterial translocation.25 Overall, the microbiome in CD demonstrates a loss of numerous processes important for gut health including short chain fatty acid, vitamin, and amino acid biosynthesis, along with increased aerotolerance, nutrient import, and toxin secretion, similar to our animal model.26 Thus, it could be postulated that a reduction in butyrate production because of a decrease in Clostridium cluster IV could have played a role in the microbial and immunological changes observed after surgery. "
"17","disease","Risk of surgery for inflammatory bowel diseases has decreased over time: a systematic review and metaanalysis of population-based studies. "
"18","disease","Strategies in the prevention of post-operative recurrence in Crohn’s disease. "
"19","disease","Interactions between the host innate immune system and microbes in inflammatory bowel disease. "
"20","disease","Intestinal histophathology in interleukin 10 gene knock out mice resembles Crohn’s disease. "
"21","disease","Molecular characterization of rectal mucosa-associated bacterial flora in inflammatory bowel disease. "
"22","disease","Dysfunction of the intestinal microbiome in inflammatory bowel disease and treatment. "
"23","disease","The microbiome in inflammatory bowel disease: current status and the future ahead. "
"24","disease","Myeloid-derived suppressor cells in the inflammatory bowel diseases. "
"25","disease","Gut microbiota, probiotics and inflammatory bowel disease. "
"26","disease","Gut microbiome composition and function in experimental colitis during active disease and treatment-induced remission. "
"27","disease","Commensal Bacteroides species induce colitis in host-genotype-specific fashion in a mouse model of inflammatory bowel disease. "
"28","disease","Changes in the bacterial flora of the neoterminal ileum after ileocolonic resection for Crohn’s disease. "
"29","disease","Ornidazole for prophylaxis of postoperative Crohn’s disease recurrence: a randomized, double-blind, placebo-controlled trial. "
"30","disease","High prevalence of adherent-invasive Escherichia coli associated with ileal mucosa in Crohn’s disease. "
"31","environment","Mononuclear phagocytes (MPs) including macrophages (MF) and dendritic cells (DCs) are found in large numbers in the gut lamina propria (LP).4 Under steady-state conditions, intestinal macrophages clear antigens without evoking inflammatory responses whereas DCs promote tolerance by trafficking antigen to mesenteric lymph nodes and inducing T regulatory cells.5,6 After surgery, MP subsets undergo significant perturbations because of their recruitment and role in tissue repair and wound healing.7 IL-10 gene-deficient (IL-102/2) mice spontaneously develop a patchy chronic inflammation primarily in the ileum, cecum, and colon shortly after weaning.8,9 The development of colitis in this model is highly dependent on the environment, especially the composition of the gut microbiota, and treatment aimed at modulating the colonic microbiota has shown benefit.10,11 Recently, a surgical resection model was defined in IL-102/2 mice, whereby a severe ileitis developed after ICR, mimicking the human condition.12 In this study, we further refined this model of ileocecal resection in IL-102/2 mice analogous to the procedure commonly performed for ileocecal CD in humans and performed a metagenomic analysis of microbial changes related to surgery. "
"32","environment","Introduction to the analysis of environmental sequences: metagenomics with MEGAN. "
"33","environment","Tissues use resident dendritic cells and macrophages to maintain homeostasis and to regain homeostasis upon tissue injury: the immunoregulatory role of changing tissue environments. "
"34","human","(Inflamm Bowel Dis 2015;21:1479–1490) Key Words: colitis, dysbiosis, metagenome, dendritic cells, Crohn’s disease S urgery remains a necessary treatment for most patients withCrohn’s disease (CD), with resection of the ileocecal region (ICR) being most common.1 However, rapid recurrence at the anastomosis commonly occurs, and it is believed that recurrence is due to loss of the ileocecal valve, thereby introducing colonic bacteria into the ileum.2 Studies in humans and animal models have highlighted the interaction of the gut immune system with its microbial inhabitants as central to CD pathogenesis,3 but little work has been performed to study this relationship in postoperative disease. "
"35","human","Mononuclear phagocytes (MPs) including macrophages (MF) and dendritic cells (DCs) are found in large numbers in the gut lamina propria (LP).4 Under steady-state conditions, intestinal macrophages clear antigens without evoking inflammatory responses whereas DCs promote tolerance by trafficking antigen to mesenteric lymph nodes and inducing T regulatory cells.5,6 After surgery, MP subsets undergo significant perturbations because of their recruitment and role in tissue repair and wound healing.7 IL-10 gene-deficient (IL-102/2) mice spontaneously develop a patchy chronic inflammation primarily in the ileum, cecum, and colon shortly after weaning.8,9 The development of colitis in this model is highly dependent on the environment, especially the composition of the gut microbiota, and treatment aimed at modulating the colonic microbiota has shown benefit.10,11 Recently, a surgical resection model was defined in IL-102/2 mice, whereby a severe ileitis developed after ICR, mimicking the human condition.12 In this study, we further refined this model of ileocecal resection in IL-102/2 mice analogous to the procedure commonly performed for ileocecal CD in humans and performed a metagenomic analysis of microbial changes related to surgery. "
"36","human","The increased bacterial load in the neoterminal ileum seen in our model is similar to that seen in humans after resection.39 Results from this study may help explain the efficacy of early postoperative antibiotics in preventing postoperative recurrence, as the ileal segment is unable to appropriately deal with invading microbes in the postoperative period.40 Furthermore, the induction of a gut microbiome with low complexity because of oxidative stress could facilitate the overgrowth of pathogens and/or pathobionts, which may eventually colonize the vulnerable neoterminal ileum, providing an explanation for the occurrence of invasive Escherichia coli in postoperative CD lesions.41 In conclusion, we propose that surgery causes a loss of microbial diversity and induction of aerotolerant organisms that together with impaired microbial clearance because of immunosuppression results in bacterial overgrowth and increased translocation in the neoterminal ileum. "
