"","Keyword","Context"
"18","disease","IL-1β KO mice showed maximal permeability that correlated with the most severe form of disease (figure 3B). "
"19","disease","Colon inflammation in DSS-induced colitis is mainly mediated by innate immunity, however, at later stages, adaptive immune cells, mainly T cells, can also be activated to modulate the disease (reviewed in refs. "
"20","disease","In acute colon inflammation, specific neutralisation of IL-1α is beneficial in determining the outcome of the disease, while treatment with rIL-1Ra, which inhibits signalling of both IL-1 molecules, is not effective (figure 8). "
"21","disease","Inflammatory bowel disease: cause and immunobiology. "
"22","disease","The fundamental basis of inflammatory bowel disease. "
"23","disease","Unravelling the pathogenesis of inflammatory bowel disease. "
"24","disease","Immunopathogenesis of inflammatory bowel disease: current concepts. "
"25","disease","Inflammatory bowel disease and intestinal cancer: a paradigm of the Yin-Yang interplay between inflammation and cancer. "
"26","disease","The role of gut microbiota (commensal bacteria) and the mucosal barrier in the pathogenesis of inflammatory and autoimmune diseases and cancer: contribution of germ-free and gnotobiotic animal models of human diseases. "
"27","disease","Interactions between the host innate immune system and microbes in inflammatory bowel disease. "
"28","disease","Innate and adaptive immunity in inflammatory bowel disease. "
"29","disease","Proinflammatory cytokines in the pathogenesis of inflammatory bowel diseases. "
"30","disease","The multifaceted role of the inflammasome in inflammatory bowel diseases. "
"31","disease","Inflammasomes in health and disease. "
"32","disease","Common variants in the NLRP3 region contribute to Crohn’s disease susceptibility. "
"33","disease","Foxp3+ regulatory T cells, Th17 effector cells, and cytokine environment in inflammatory bowel disease. "
"34","disease","The CD4+CD28null and the regulatory CD4+CD25High T-cell phenotypes in patients with ulcerative colitis during active and quiescent disease, and following colectomy. "
"35","disease","CD8+CD28regulatory T lymphocytes prevent experimental inflammatory bowel disease in mice. "
"36","environment","We previously showed that in vivo, IL-1β and IL-1α differ in their compartmentalisation within the producing cell or its microenvironment, resulting in distinct functions (reviewed in refs. "
"37","environment","Upon induction of apoptosis, the IL-1α precursor, which bears a nuclear localisation sequence, translocates into the nucleus, where it avidly binds to chromatin, thus preventing the release of precursor IL-1α into the microenvironment.19 However, upon cell necrosis, for example after DSS treatment, the precursor of IL-1α leaves the nucleus, relocates to the cytosol and is released from the cell (figure 4).19 The released IL-1α precursor can be further cleaved in the extracellular microenvironment by neutrophil serine proteases secreted by infiltrating myeloid cells to a more active cytokine that further amplifies colon inflammation.30 Continuous exposure of IECs to the microbiota possibly results in constitutive IL-1α expression, which can induce inflammation upon cell damage. "
"38","environment","Recently, the effector function of IL-1β in activation of Th17 cells in T cell-dependent models of chronic colitis has been shown.50 The goal of further studies will be to elucidate interactions between microenvironment IL-1 and T cell activity in acute colitis. "
"39","environment","Foxp3+ regulatory T cells, Th17 effector cells, and cytokine environment in inflammatory bowel disease. "
"40","human","Immunohistochemistry and immunofluorescence staining The following primary antibodies were used: anti-proliferating cell nuclear antigen (PCNA), (Dako Cytomation, Carpinteria, California, USA); polyclonal rabbit anti-claudin-3 (Acris Antibodies, San Diego, California, USA); rabbit polyclonal antimyeloperoxidase (MPO) (Abcam, Cambridge, UK), mouse monoclonal CD4 (Abcam), polyclonal rabbit anti-mouse CD8 (Novus Biologicals, Littleton, Colorado, USA), rat anti-human CD3, (Serotec, Oxford, UK), mouse anti-mouse FOXP3 (BioLegend, San Diego, California, USA), goat anti-IL-1β (R&D Systems), goat anti-IL-1α (R&D Systems) and anti-cytokeratin-18 (Santa Cruz Biotechnology, Santa Cruz, California, USA). "
"41","human","The role of gut microbiota (commensal bacteria) and the mucosal barrier in the pathogenesis of inflammatory and autoimmune diseases and cancer: contribution of germ-free and gnotobiotic animal models of human diseases. "
"42","laboratory","IL-1α and IL-1β knockout (KO) mice were generated in the laboratory of Prof Y Iwakura. "
